,loss,mse,s_mape,precision,recall,gan_loss,prop,val_loss,val_mse,val_s_mape,val_precision,val_recall,val_gan_loss,val_prop
9,0.00753255840390921,0.00849427934736013,0.845503807067871,0.487918764352798,0.939373135566711,0.498419493436813,0.45918744802475,0.00697902217507362,0.00856721680611372,0.849365234375,0.520393669605255,0.933055341243744,0.498479455709457,0.584755718708038
10,0.00747955171391368,0.0083942236378789,0.827298700809479,0.49419292807579,0.939680576324463,0.498410552740097,0.461493879556656,0.00685479259118438,0.00834019016474485,0.846341609954834,0.515450596809387,0.940517544746399,0.498356491327286,0.580299615859985
11,0.00744266202673316,0.00831407308578491,0.819061517715454,0.496903389692307,0.940883100032806,0.498401165008545,0.455788671970367,0.00677140103653073,0.00814708415418863,0.788477778434753,0.500760197639465,0.943853855133057,0.49838662147522,0.573097825050354
12,0.0074079311452806,0.00824884884059429,0.806944906711578,0.502471506595612,0.941085457801819,0.498394399881363,0.45757183432579,0.0067289350554347,0.00809046253561974,0.70163506269455,0.536520779132843,0.934290289878845,0.498451769351959,0.571987569332123
13,0.00737853115424514,0.00818174611777067,0.799049973487854,0.505978763103485,0.941222429275513,0.498389571905136,0.452509731054306,0.006737204734236,0.0081222876906395,0.726687729358673,0.532932162284851,0.9405397772789,0.498413860797882,0.573820471763611
14,0.0073451129719615,0.0081225223839283,0.790000259876251,0.508092939853668,0.942111730575562,0.498383074998856,0.455758422613144,0.00666523491963744,0.00795396137982607,0.829420864582062,0.512098133563995,0.944778442382813,0.498335897922516,0.569794774055481
15,0.00733687123283744,0.00810285657644272,0.788560152053833,0.509288191795349,0.942942142486572,0.498382687568665,0.452248960733414,0.00696880277246237,0.00857087597250938,0.685374855995178,0.535431861877441,0.928382813930512,0.498479694128037,0.583155512809753
16,0.00729913869872689,0.00802360195666552,0.778130233287811,0.514185965061188,0.942844927310944,0.498374432325363,0.449581384658814,0.00666241394355893,0.00793045479804277,0.76909601688385,0.501616775989533,0.946302890777588,0.498345226049423,0.567739546298981
17,0.00728065706789494,0.00798684451729059,0.772639155387878,0.516014754772186,0.942912518978119,0.498373746871948,0.451120048761368,0.00671837292611599,0.00809839740395546,0.651488125324249,0.565346121788025,0.927514970302582,0.498416602611542,0.572837471961975
18,0.00725503591820598,0.00793248321861029,0.765156626701355,0.519880592823029,0.943429291248322,0.498368352651596,0.448276430368423,0.0066293878480792,0.00794228445738554,0.63801896572113,0.567452311515808,0.925985455513001,0.498355776071548,0.569403171539307
19,0.00724492594599724,0.00791418645530939,0.761901915073395,0.522420644760132,0.94315505027771,0.49836340546608,0.448173642158508,0.00652899919077754,0.00772953545674682,0.628710150718689,0.569347739219666,0.929787278175354,0.498397916555405,0.563275277614594
